3.932868e-06	-4.448644e-06	4.963117e-06	-5.468869e-06	5.964711e-06	-3.05731e-06	0.0002428179	0.006120131	0.07142956	0.434915	1.559139	3.641188	6.074291	7.899627	8.682652	8.61343	8.052194	7.252087	6.353776	5.441448	4.570449	3.775149	3.073287	2.470284	1.963393	1.544938	1.204764	0.9318662	0.7154599	0.545601	0.4134836
3.830248e-06	-4.580944e-06	5.337257e-06	-6.081199e-06	6.811039e-06	-1.172162e-06	0.0004162536	0.009855949	0.107777	0.6191404	2.107651	4.705009	7.556042	9.531993	10.23885	9.988084	9.219952	8.219149	7.137795	6.065263	5.058773	4.15204	3.36061	2.686942	2.125185	1.664697	1.292708	0.9959728	0.7618785	0.5789993	0.4373754
2.628785e-06	-3.570168e-06	4.52497e-06	-5.461677e-06	6.389037e-06	4.394228e-06	0.0007026958	0.01562219	0.160126	0.868366	2.808812	5.998176	9.281596	11.36911	11.94689	11.47024	10.46207	9.236004	7.953645	6.708214	5.557619	4.533861	3.649411	2.903091	2.285442	1.782498	1.378633	1.058194	0.8066403	0.6109973	0.4601199
-5.180226e-08	-9.571963e-07	1.986373e-06	-2.989744e-06	4.013208e-06	1.613748e-05	0.00116895	0.02436672	0.2342249	1.199793	3.690049	7.544126	11.25859	13.40448	13.79372	13.0455	11.76488	10.29049	8.790958	7.361769	6.060159	4.915269	3.935588	3.115626	2.441848	1.896634	1.461292	1.117627	0.8490978	0.6411342	0.4813912
-4.427178e-06	3.56424e-06	-2.677625e-06	1.824993e-06	-8.688785e-07	3.757301e-05	0.001916268	0.03739228	0.3372787	1.632915	4.77865	9.360986	13.48604	15.62321	15.75978	14.69469	13.11128	11.36799	9.637666	8.016252	6.558814	5.290443	4.214739	3.321272	2.591988	2.005345	1.539414	1.173364	0.8886057	0.6689553	0.5008707
-1.040757e-05	9.988337e-06	-9.546895e-06	9.144409e-06	-8.450528e-06	7.364816e-05	0.003094524	0.05644495	0.478059	2.18897	6.09989	11.45913	15.95263	18.00138	17.81887	16.39401	14.4809	12.45166	10.48023	8.661038	7.045419	5.653218	4.482276	3.516653	2.733408	2.106866	1.611739	1.224514	0.924537	0.6940237	0.5182549
-1.747215e-05	1.784634e-05	-1.820494e-05	1.859809e-05	-1.832396e-05	0.0001314386	0.004920069	0.08380365	0.6669058	2.890038	7.674767	13.83871	18.63538	20.50576	19.93845	18.11538	15.85055	13.52282	11.30394	9.284822	7.511434	5.997244	4.733535	3.698389	2.863681	2.19947	1.677048	1.270223	0.9562989	0.7159311	0.5332634
-2.459994e-05	2.61096e-05	-2.761323e-05	2.912936e-05	-2.928034e-05	0.0002212865	0.007697103	0.1223596	0.9155751	3.757731	9.517432	16.48744	21.49884	23.09415	22.08024	19.82711	17.19475	14.5614	12.09336	9.875925	7.94818	6.316161	4.963915	3.863186	2.98047	2.281519	1.734199	1.309705	0.9833496	0.7343097	0.5456464
-3.029896e-05	3.319516e-05	-3.609269e-05	3.895438e-05	-3.921891e-05	0.0003585511	0.01184173	0.1756701	1.236882	4.811488	11.6325	19.37877	24.49503	25.71618	24.20124	21.49478	18.48648	15.54658	12.83272	10.42265	8.347103	6.603798	5.169014	4.00794	3.081606	2.35151	1.782159	1.342257	1.005213	0.7488416	0.5551917
-3.276347e-05	3.71116e-05	-4.145887e-05	4.568954e-05	-4.522357e-05	0.0005661138	0.01790688	0.2479661	1.6441	6.066532	14.01249	22.47081	27.56416	28.31476	26.25506	23.08231	19.69806	16.45741	13.5065	10.91365	8.700049	6.854364	5.344769	4.129826	3.165146	2.40812	1.820036	1.367281	1.021495	0.7592686	0.5617308
-3.016361e-05	3.575734e-05	-4.133044e-05	4.667419e-05	-4.3834e-05	0.0008777	0.0266052	0.344092	2.150092	7.531601	16.6356	25.70622	30.6362	30.82808	28.19354	24.55323	20.80207	17.27359	14.0999	11.33835	8.999541	7.062644	5.487588	4.226398	3.229444	2.450251	1.847106	1.384309	1.031893	0.7653997	0.5651442
-2.103742e-05	2.734534e-05	-3.358934e-05	3.947069e-05	-3.148806e-05	0.001341933	0.03882545	0.469353	2.766181	9.206631	19.46427	29.01308	33.63337	33.19194	29.96867	25.87207	21.77241	17.97619	14.59944	11.68727	9.239044	7.224181	5.594476	4.295665	3.273199	2.477064	1.862838	1.393008	1.036205	0.7671166	0.5653654
-4.718059e-06	1.0886e-05	-1.692277e-05	2.246896e-05	-5.051081e-06	0.002026828	0.05563699	0.6292513	3.500802	11.08063	22.44457	32.30712	36.47329	35.34257	31.53448	27.00575	22.58533	18.54836	14.99342	11.95243	9.413201	7.335436	5.663139	4.336167	3.295504	2.488007	1.866913	1.3932	1.034342	0.7643783	0.5623829
1.829886e-05	-1.337456e-05	8.664642e-06	-4.526151e-06	3.770577e-05	0.003024191	0.07827571	0.8290998	4.358022	13.12998	25.50694	35.49493	39.07281	37.21946	32.84908	27.92497	23.22036	18.97606	15.27241	12.12764	9.518036	7.393918	5.692069	4.34702	3.295875	2.482836	1.859231	1.384861	1.026325	0.7572219	0.5562411
4.615191e-05	-4.367894e-05	4.150169e-05	-3.987389e-05	9.78437e-05	0.004453099	0.1081047	1.073515	5.336053	15.31752	28.56818	38.47827	41.35206	38.76826	33.8765	28.60547	23.66117	19.24859	15.42963	12.20873	9.551109	7.39828	5.680598	4.327955	3.274273	2.461622	1.839918	1.368129	1.012286	0.7457625	0.5470394
7.566056e-05	-7.674923e-05	7.81866e-05	-7.998419e-05	0.000175361	0.006461456	0.1465437	1.365813	6.425941	17.59255	31.53476	41.15914	43.23866	39.94339	34.58833	29.02909	23.89633	19.35908	15.46118	12.19373	9.511608	7.348372	5.628926	4.279327	3.2311	2.424754	1.809322	1.343296	0.9924683	0.7301903	0.534929
0.0001026627	-0.0001081021	0.0001138837	-0.0001196037	0.0002697486	0.009224425	0.194964	1.707342	7.610601	19.89205	34.30739	43.44517	44.67155	40.71029	34.96501	29.1846	23.91976	19.30472	15.36629	12.08297	9.400392	7.245251	5.538116	4.202107	3.167194	2.372924	1.768004	1.310801	0.9672145	0.7107651	0.5201091
0.0001226192	-0.0001326755	0.0001429797	-0.0001525095	0.0003809705	0.0129386	0.2545489	2.096833	8.864401	22.14302	36.78651	45.25502	45.60438	41.0471	34.99674	29.06816	23.73098	19.08696	15.14727	11.87903	9.219953	7.091144	5.410059	4.097849	3.083799	2.307109	1.716718	1.271218	0.9369591	0.6878097	0.5028209
0.0001313917	-0.000145676	0.0001600082	-0.0001725165	0.000510714	0.017811	0.326126	2.529831	10.15345	24.26612	38.87824	46.5233	46.00797	40.9457	34.68389	28.68353	23.3352	18.71141	14.80948	11.58667	8.97433	6.889372	5.247408	3.968638	2.982523	2.228536	1.656389	1.22524	0.9022152	0.661701	0.4833407
0.000126045	-0.0001434876	0.000160673	-0.0001746146	0.0006636307	0.02404237	0.4099842	2.99831	11.43667	26.18018	40.50038	47.2045	45.87185	40.41194	34.03691	28.04185	22.74304	18.1876	14.36108	11.21267	8.668957	6.644223	5.053485	3.81702	2.865289	2.138649	1.588086	1.173656	0.8635591	0.6328593	0.4619726
0.000105501	-0.0001244496	0.0001427546	-0.0001559961	0.0008482216	0.03180512	0.5056933	3.490559	12.66774	27.8073	41.58786	47.2758	45.20461	39.46526	33.0758	27.16112	21.97005	17.52859	13.81271	10.76549	8.310462	6.360808	4.832169	3.645919	2.73427	2.039058	1.512989	1.117329	0.821615	0.601737	0.43904
7.088934e-05	-8.932273e-05	0.0001066912	-0.0001167354	0.001077018	0.04121706	0.6119527	3.991406	13.79767	29.07816	42.09713	46.7383	44.03322	38.13747	31.82907	26.06537	21.03608	16.75043	13.17708	10.25504	7.90643	6.044876	4.587768	3.45854	2.591825	1.931497	1.432353	1.057175	0.7770371	0.5688067	0.4148777
2.549982e-05	-4.132063e-05	5.568409e-05	-5.994909e-05	0.001365809	0.05231317	0.7264944	4.482826	14.77804	29.93702	42.00911	45.61668	42.40119	36.47101	30.33234	24.78361	19.96441	15.87151	12.46848	9.692246	7.465129	5.702622	4.324874	3.258268	2.440427	1.817766	1.347478	0.9941289	0.7304933	0.5345485	0.3898233
-2.567546e-05	1.432156e-05	-4.71903e-06	8.624924e-06	0.00173182	0.06501863	0.8460674	4.944908	15.5644	30.34575	41.33039	43.9574	40.36593	34.51677	28.62675	23.34849	18.78078	14.91183	11.70222	9.088705	6.995232	5.34048	4.048221	3.048566	2.282588	1.699685	1.259668	0.9291303	0.6826486	0.4994384	0.3642102
-7.672576e-05	7.11671e-05	-6.74932e-05	8.155705e-05	0.002190999	0.07912716	0.9665233	5.357149	16.11965	30.28675	40.09254	41.82547	37.99542	32.33149	26.75703	21.79503	17.51237	13.89225	10.89411	8.456254	6.505531	4.964923	3.762543	2.832876	2.120795	1.579042	1.170201	0.8630925	0.6341489	0.4639367	0.3383596
-0.0001217754	0.0001226213	-0.0001252832	0.0001509721	0.002754725	0.0942889	1.083011	5.699942	16.41695	29.76418	38.3497	39.30023	35.3645	29.97515	24.76962	20.15913	16.18681	12.83372	10.05991	7.806603	6.004666	4.582273	3.472441	2.614521	1.95744	1.457551	1.080298	0.7968843	0.5856076	0.428478	0.3125752
-0.0001559137	0.0001629861	-0.0001715925	0.000209849	0.0034265	0.1100117	1.190276	5.956124	16.4419	28.80354	36.17465	36.47054	32.55103	27.50831	22.71084	18.47627	14.83112	11.75663	9.214809	7.150982	5.500877	4.198526	3.18226	2.39663	1.794767	1.336811	0.991099	0.7313111	0.5375933	0.393463	0.2871366
-0.0001759179	0.0001883155	-0.0002017743	0.0002531046	0.004199181	0.1256786	1.283041	6.112404	16.19375	27.44963	33.65374	33.42961	29.63221	24.98963	20.62513	16.78028	13.47092	10.68014	8.373021	6.499827	5.001789	3.819209	2.895992	2.182062	1.634824	1.218277	0.9036352	0.6671005	0.4906195	0.3592514	0.2622961
-0.0001806386	0.0001969133	-0.0002136384	0.0002782514	0.005053355	0.140582	1.356433	6.160522	15.68535	25.76304	30.88127	30.27005	26.68131	22.47378	18.5536	15.10226	12.12957	9.621641	7.547391	5.862537	4.514238	3.449257	2.617189	1.973355	1.479422	1.10323	0.8188171	0.6048909	0.445137	0.3261571	0.2382743
-0.0001709973	0.0001894025	-0.0002075825	0.0002855253	0.00595725	0.1539738	1.406409	6.097972	14.9421	23.81569	27.9537	27.07951	23.76488	20.00967	16.53283	13.46976	10.82771	8.596411	6.749128	5.247277	4.044142	3.09293	2.348909	1.772687	1.330112	0.9927645	0.7374202	0.5452245	0.4015289	0.2944453	0.2152584
-0.0001496333	0.0001683919	-0.0001862653	0.000277508	0.006868393	0.1651253	1.430125	5.928222	13.99983	21.6857	24.96424	23.93692	20.94072	17.6392	14.59401	11.90617	9.582739	7.617278	5.987616	4.660858	3.596421	2.753758	2.093678	1.581851	1.188171	0.8877782	0.6600795	0.4885435	0.3601079	0.2643311	0.1934007
-0.0001203028	0.0001378463	-0.0001539332	0.0002583706	0.007736915	0.1733926	1.426209	5.660397	12.90191	19.45231	21.99824	20.90987	18.25649	15.39647	12.76241	10.43037	8.408638	6.694502	5.27032	4.108681	3.174959	2.434519	1.853476	1.402253	1.054593	0.7889694	0.587288	0.4351904	0.3211154	0.2359802	0.1728188
-8.717648e-05	0.0001023167	-0.000115572	0.0002329394	0.00851015	0.178278	1.39489	5.30846	11.69596	17.19107	19.12967	18.05292	15.74907	13.3075	11.0572	9.056602	7.315904	5.835739	4.60278	3.594734	2.782611	2.137249	1.629749	1.234913	0.9300974	0.6968422	0.5193999	0.3854104	0.2847242	0.20951	0.1535962
-5.417722e-05	6.619299e-05	-7.60669e-05	0.0002057927	0.009137928	0.17948	1.337981	4.889998	10.43043	14.96992	16.4187	15.40687	13.44459	11.39028	9.491576	7.794616	6.31164	5.046127	3.98868	3.12165	2.421245	1.863272	1.423429	1.080486	0.8151433	0.6117164	0.4566381	0.3393573	0.2510417	0.1849933	0.1357845
-2.447319e-05	3.311129e-05	-3.952417e-05	0.0001805608	0.009577853	0.1769241	1.258698	4.424768	9.151494	12.84626	13.91064	12.99907	11.35895	9.655333	8.073089	6.649905	5.39978	4.328456	3.429981	2.690804	2.091819	1.613257	1.234976	0.939293	0.7099492	0.5337425	0.3991051	0.2971007	0.2201153	0.1624614	0.1194056
-1.876937e-07	5.595608e-06	-8.847326e-06	0.0001595338	0.00979983	0.1707708	1.161363	3.933155	7.900369	10.8651	11.63592	10.8443	9.498844	8.106395	6.804236	5.624157	4.581414	3.683413	2.927098	2.302448	1.794476	1.387284	1.064431	0.8113517	0.6145193	0.4629196	0.3467956	0.2586351	0.1919391	0.1419092	0.1044551
1.766569e-05	-1.505024e-05	1.440615e-05	0.0001435933	0.009789203	0.1613993	1.051008	3.434718	6.711437	9.058452	9.61105	8.946297	7.863029	6.741408	5.683153	4.715773	3.855182	3.109872	2.479121	1.955866	1.528658	1.184929	0.9114691	0.6964225	0.5286735	0.3991163	0.2996115	0.22389	0.1664607	0.1232993	0.09090581
2.906069e-05	-2.863517e-05	2.992366e-05	0.0001324177	0.009548102	0.1493687	0.9329459	2.94697	5.611102	7.445709	7.84027	7.299622	6.443783	5.553574	4.7044	3.920456	3.217708	2.605217	2.084044	1.649541	1.293227	1.005348	0.7754676	0.5940498	0.4520776	0.3420918	0.2573776	0.1927406	0.1435896	0.1065679	0.07871131
3.47136e-05	-3.582719e-05	3.836685e-05	0.0001248622	0.009094842	0.1353627	0.8123523	2.484473	4.617443	6.034795	6.317684	5.891635	5.228418	4.532438	3.859766	3.231807	2.664046	2.165663	1.739003	1.38133	1.086588	0.8473671	0.6555641	0.5036067	0.3842758	0.2915183	0.2198567	0.1650182	0.1232041	0.09162952	0.06780992
3.578912e-05	-3.783407e-05	4.102118e-05	0.0001193982	0.008461533	0.1201257	0.6939036	2.058309	3.740564	4.823923	5.029564	4.704505	4.200738	3.66496	3.139052	2.641915	2.188108	1.786579	1.440509	1.148627	0.9068119	0.7095668	0.5507196	0.4243386	0.3247207	0.2470022	0.186765	0.1405209	0.1051591	0.07838186	0.05812824
3.36197e-05	-3.609025e-05	3.944718e-05	0.0001145148	0.0076903	0.1043973	0.5815061	1.67592	2.983468	3.803657	3.95667	3.717059	3.342379	2.936483	2.530806	2.141897	1.783072	1.462777	1.184658	0.9485198	0.7517417	0.5903617	0.4597746	0.3554025	0.2728015	0.208104	0.1577864	0.1190231	0.08929292	0.06671085	0.04958453
2.948187e-05	-3.200107e-05	3.519215e-05	0.0001090113	0.006828714	0.08885534	0.4781322	1.341268	2.343291	2.959044	3.076378	2.90642	2.633972	2.331585	2.022953	1.722376	1.441734	1.188778	0.9673247	0.7779283	0.6190959	0.4880721	0.3815003	0.2959042	0.2278701	0.1743567	0.1325848	0.1002848	0.07543369	0.05649478	0.04209184
2.44495e-05	-2.677001e-05	2.959281e-05	0.0001021543	0.005925071	0.07407074	0.3857651	1.055251	1.812712	2.271648	2.364534	2.24935	2.056098	1.834797	1.60334	1.373895	1.156811	0.9590335	0.7843254	0.6337236	0.5065531	0.4009863	0.3146426	0.2449294	0.1892635	0.1452813	0.1108153	0.0840591	0.06340477	0.04760823	0.03556069
1.932414e-05	-2.131125e-05	2.367287e-05	9.370315e-05	0.00502414	0.06048003	0.3054405	0.8162779	1.381377	1.721334	1.796945	1.723309	1.590038	1.431156	1.260164	1.087232	0.9211859	0.7681087	0.6315514	0.5128255	0.4118229	0.3274119	0.2579591	0.2015706	0.1563221	0.1204005	0.09213429	0.07009918	0.05302946	0.03992535	0.02990136
1.462817e-05	-1.62339e-05	1.812123e-05	8.383539e-05	0.004163862	0.0483746	0.2373622	0.6209145	1.037207	1.287723	1.350506	1.307209	1.218309	1.106623	0.9822919	0.8536589	0.7280942	0.6108207	0.5050732	0.4122799	0.3327027	0.2657169	0.2102489	0.164948	0.1284057	0.0992498	0.07620638	0.05816381	0.04413489	0.03332267	0.02502583
1.064048e-05	-1.187577e-05	1.332631e-05	7.301459e-05	0.003373258	0.03790582	0.1810653	0.4645285	0.7675086	0.9512983	1.003971	0.9819099	0.9250191	0.8483595	0.7594841	0.6651055	0.5712587	0.4823415	0.4012168	0.329315	0.267119	0.2143603	0.1703748	0.1342267	0.1049046	0.08138588	0.06271098	0.04802169	0.03655506	0.02768129	0.0208493
7.453598e-06	-8.363432e-06	9.440984e-06	6.18413e-05	0.002671613	0.02910218	0.1356005	0.3418704	0.5598432	0.6941518	0.7384143	0.7304889	0.6960597	0.6448864	0.5825264	0.5142724	0.4449729	0.3782628	0.3166134	0.2613799	0.2131565	0.1719139	0.1372794	0.1086276	0.0852487	0.06639292	0.05134663	0.0394548	0.03013318	0.02288861	0.01729134
5.035261e-06	-5.679315e-06	6.456083e-06	5.092019e-05	0.002068818	0.02189425	0.09971448	0.2475525	0.4026447	0.5004336	0.5374357	0.5383217	0.519165	0.4861465	0.4432892	0.394681	0.3441447	0.294632	0.2482288	0.206167	0.1690756	0.1370757	0.109995	0.08743585	0.06891292	0.05388689	0.04183408	0.03226062	0.02472327	0.01883952	0.01427675
3.283128e-06	-3.722493e-06	4.267636e-06	4.076296e-05	0.001566577	0.01614279	0.07201138	0.1764105	0.2856034	0.3565386	0.3871631	0.3930326	0.383875	0.3634885	0.3347266	0.3006796	0.2643064	0.2279623	0.1933725	0.1616208	0.1333199	0.1086761	0.08764929	0.07000425	0.05542041	0.04351791	0.03391815	0.02625358	0.02019116	0.01543719	0.01173605
2.066794e-06	-2.356216e-06	2.729718e-06	3.173379e-05	0.001160169	0.01166638	0.05108242	0.1237472	0.1998526	0.251103	0.2761191	0.2843456	0.2814254	0.2695966	0.2508321	0.2274164	0.2015978	0.1752236	0.1496942	0.1259366	0.1045163	0.08567867	0.06946574	0.05575485	0.04434363	0.03497126	0.02736854	0.0212657	0.01641507	0.01259344	0.009605853
1.255936e-06	-1.4403e-06	1.690713e-06	2.403394e-05	0.0008404154	0.008265581	0.03560058	0.08546914	0.1380025	0.1748646	0.1949974	0.2038777	0.2045932	0.198381	0.1865626	0.1707872	0.1527313	0.1338194	0.1151674	0.0975502	0.08146868	0.0671765	0.05476198	0.04417754	0.03530378	0.02796708	0.02197969	0.01714659	0.01328559	0.01022887	0.007828882
